,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
5079,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,99.1
5081,5.833333333333333,207.0,4.44,33.5,19.0,124.0,6.9,4.19,2008.0,117.4
5084,5.916666666666667,217.0,4.5,35.5,25.0,115.0,6.84,4.27,2009.0,112.2
5086,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,141.4
5088,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,114.1
5097,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,134.7
5098,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,98.7
5099,5.916666666666667,229.0,4.64,33.0,15.0,107.0,7.56,4.67,2010.0,98.9
5101,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,115.4
5102,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,93.0
5108,6.083333333333333,243.0,4.62,34.5,19.0,120.0,7.0,4.24,2007.0,86.4
5114,5.833333333333333,206.0,4.38,41.0,19.0,132.0,7.09,4.12,2012.0,77.2
5119,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,90.4
5120,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,87.2
5126,6.0,230.0,4.62,34.5,21.0,120.0,7.0,4.24,2011.0,83.1
5128,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,80.9
5135,6.0,218.0,4.45,36.5,17.0,123.0,7.07,4.28,2012.0,70.9
5138,5.583333333333333,207.0,4.39,36.0,18.0,116.0,7.08,4.38,2006.0,76.0
5139,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.8
5140,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,70.0
5143,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,78.3
5144,5.833333333333333,210.0,4.46,41.5,19.0,125.0,6.93,4.1,2009.0,68.0
5145,6.0,233.0,4.43,34.0,18.0,117.0,7.1,4.08,2005.0,108.1
5146,6.0,225.0,4.45,34.0,20.0,114.0,6.91,4.15,2011.0,76.9
5157,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,106.2
5158,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,72.5
5159,6.083333333333333,235.0,4.38,33.5,25.0,128.0,7.0,4.24,2009.0,54.8
5160,5.583333333333333,199.0,4.46,35.0,24.0,122.0,6.74,4.21,2011.0,62.1
5161,6.083333333333333,231.0,4.52,34.0,29.0,120.0,6.86,4.2,2009.0,72.3
5163,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.6
5168,5.916666666666667,213.0,4.73,34.0,21.0,118.0,7.15,4.2,2011.0,73.1
5170,6.0,208.0,4.43,39.5,14.0,118.0,6.89,4.22,2009.0,63.6
5173,5.666666666666667,194.0,4.62,26.5,26.0,112.0,6.96,4.24,2008.0,50.2
5177,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,72.3
5184,5.75,200.0,4.42,37.0,17.0,120.0,7.0,4.24,2012.0,53.2
5187,5.916666666666667,220.0,4.34,40.5,26.0,124.0,6.91,4.12,2010.0,53.8
5189,5.833333333333333,222.0,4.62,34.5,19.0,120.0,7.0,4.24,2005.0,54.5
5190,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,42.5
5192,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,48.2
5193,5.75,216.0,4.34,40.0,27.0,117.0,6.99,4.29,2009.0,49.3
5197,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,49.1
5203,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,41.5
5204,6.0,225.0,4.49,41.0,21.0,124.0,6.87,4.14,2010.0,36.7
5205,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.2
5206,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,53.9
5207,6.166666666666667,218.0,4.5,36.0,15.0,119.0,6.89,4.23,2010.0,38.6
5208,6.0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,2010.0,54.4
5214,6.083333333333333,217.0,4.53,32.0,19.0,120.0,6.74,4.49,2008.0,43.3
5216,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,38.9
5218,5.75,222.0,4.54,37.0,27.0,120.0,6.92,4.07,2011.0,32.5
5221,6.0,212.0,4.65,34.0,20.0,113.0,7.07,4.18,2011.0,46.7
5227,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,61.6
5228,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,42.5
5231,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.4
5234,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,36.9
5235,5.833333333333333,225.0,4.41,33.5,26.0,117.0,7.0,4.18,2008.0,37.4
5238,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,28.3
5239,6.083333333333333,215.0,4.43,33.5,17.0,115.0,7.08,4.12,2005.0,27.6
5240,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,42.1
5241,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,38.2
5242,5.833333333333333,215.0,4.48,34.0,20.0,119.0,6.88,4.24,2008.0,30.2
5246,5.666666666666667,180.0,4.36,36.5,16.0,120.0,6.5,3.93,2012.0,40.2
5249,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.8
5253,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,44.5
5254,5.916666666666667,198.0,4.4,36.5,18.0,120.0,7.0,4.24,2010.0,24.7
5263,5.916666666666667,233.0,4.53,36.5,24.0,120.0,7.16,4.39,2011.0,22.8
5266,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,21.8
5269,5.666666666666667,201.0,4.42,32.5,17.0,105.0,6.94,4.37,2006.0,25.4
5270,5.666666666666667,199.0,4.59,34.5,23.0,120.0,7.0,4.24,2011.0,22.0
5271,6.083333333333333,233.0,4.67,33.0,15.0,121.0,7.09,4.49,2010.0,19.8
5273,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.4
5275,6.0,220.0,4.57,35.0,19.0,111.0,6.85,4.29,2009.0,43.7
5276,5.916666666666667,224.0,4.47,34.0,19.0,125.0,6.96,4.29,2008.0,27.3
5277,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.2
5285,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.0
5286,6.083333333333333,226.0,4.52,34.5,28.0,122.0,6.88,4.22,2007.0,28.3
5287,5.75,212.0,4.59,40.0,19.0,123.0,6.96,4.18,2011.0,23.8
5288,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.3
5292,5.666666666666667,194.0,4.35,35.0,15.0,123.0,6.88,4.12,2012.0,18.4
5293,5.583333333333333,193.0,4.56,34.5,17.0,112.0,6.9,4.18,2011.0,17.3
5295,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.1
5297,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.0
5299,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,26.3
5300,5.916666666666667,209.0,4.65,35.0,19.0,118.0,7.05,4.12,2004.0,19.7
5303,6.083333333333333,228.0,4.56,41.5,24.0,120.0,6.79,4.06,2011.0,15.3
5306,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,19.5
5307,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.0
5321,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.3
5322,6.0,213.0,4.66,32.0,22.0,110.0,7.0,4.67,2010.0,14.5
5323,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.5
5325,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.8
5333,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,22.2
5337,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.2
5339,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,17.9
5345,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.2
5354,5.916666666666667,212.0,4.74,34.5,15.0,114.0,6.87,4.2,2009.0,8.9
5356,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.5
5359,5.833333333333333,210.0,4.54,37.0,21.0,122.0,7.0,4.14,2007.0,9.4
5360,6.083333333333333,249.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,18.2
5361,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.1
5365,5.833333333333333,206.0,4.4,32.5,21.0,114.0,7.17,4.24,2012.0,8.2
5369,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.6
5370,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.1
5377,5.916666666666667,219.0,4.4,36.5,11.0,119.0,6.67,4.01,2011.0,11.7
5378,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.5
5382,5.833333333333333,197.0,4.39,33.0,19.0,116.0,6.95,4.32,2012.0,8.0
5391,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.7
5392,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.5
5395,5.833333333333333,200.0,4.44,36.0,21.0,125.0,6.82,4.08,2009.0,3.5
5396,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.9
5399,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.9
5403,6.0,194.0,4.33,34.5,13.0,120.0,7.0,4.24,2011.0,5.2
5408,5.75,205.0,4.5,34.0,23.0,115.0,6.87,4.11,2009.0,5.6
5411,5.833333333333333,209.0,4.5,32.5,19.0,117.0,7.07,4.31,2011.0,3.4
5420,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.1
5421,5.916666666666667,226.0,4.68,28.0,22.0,111.0,7.0,4.24,2008.0,2.2
5422,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.9
5428,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.1
5431,5.916666666666667,229.0,4.77,30.0,22.0,104.0,7.09,4.37,2011.0,2.1
5433,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
5440,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.3
5441,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.1
5442,5.833333333333333,213.0,4.57,35.0,22.0,117.0,6.97,4.04,2012.0,0.5
5444,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.8
5445,6.333333333333333,267.0,4.56,37.0,19.0,118.0,7.53,4.46,2005.0,0.7
5446,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.8
5447,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.5
5448,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.7
5449,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.9
5452,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.8
5457,5.916666666666667,211.0,4.4,34.0,19.0,117.0,7.15,4.2,2011.0,0.9
5461,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.5
5464,5.75,203.0,4.4,38.0,25.0,126.0,7.24,4.18,2011.0,1.8
5466,5.916666666666667,233.0,4.52,34.5,19.0,120.0,7.0,4.24,2010.0,3.2
5470,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,43.349999999999994
5475,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.1
5477,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,43.349999999999994
