,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
3917,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,301.8
3918,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,297.4
3919,6.0,198.0,4.43,36.0,15.0,121.0,6.915,4.21,2009.0,276.8
3925,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,245.1
3926,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,261.6
3927,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,258.5
3937,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,259.1
3940,6.416666666666667,239.0,4.35,36.0,15.0,121.0,6.915,4.21,2007.0,226.7
3941,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,231.0
3942,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,209.6
3943,6.416666666666667,240.0,4.61,32.5,13.0,119.0,7.33,4.39,2014.0,225.8
3948,6.0,199.0,4.33,40.0,14.0,129.0,6.9,4.27,2009.0,212.8
3951,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,191.7
3952,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,219.5
3954,6.083333333333333,216.0,4.72,33.5,15.0,114.0,7.35,4.33,2003.0,219.6
3955,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,228.6
3956,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,210.6
3957,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,205.3
3958,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,202.2
3962,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,198.0
3963,6.083333333333333,207.0,4.46,36.0,15.0,121.0,6.915,4.21,2005.0,212.1
3967,6.25,217.0,4.54,36.0,15.0,121.0,6.915,4.21,2010.0,200.2
3970,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,179.3
3993,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,173.6
3996,5.833333333333333,184.0,4.39,36.0,24.0,124.0,7.07,4.34,2008.0,181.2
3997,6.416666666666667,224.0,4.5,37.0,16.0,123.0,6.94,4.43,2006.0,177.2
3998,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,165.3
3999,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,179.1
4004,6.25,210.0,4.55,31.0,15.0,121.0,6.99,4.36,2012.0,182.8
4005,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,173.9
4006,5.833333333333333,196.0,4.49,38.5,15.0,121.0,6.93,4.18,2012.0,167.9
4007,6.416666666666667,241.0,4.46,39.0,15.0,121.0,6.915,4.21,2005.0,180.2
4008,5.916666666666667,197.0,4.42,36.5,15.0,117.0,6.68,4.16,2006.0,169.2
4009,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,147.1
4013,6.166666666666667,230.0,4.41,39.0,15.0,132.0,6.915,4.21,2003.0,190.6
4015,6.333333333333333,211.0,4.42,39.0,16.0,124.0,7.18,4.15,2014.0,130.1
4016,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,154.7
4019,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,167.3
4020,6.083333333333333,207.0,4.54,34.0,22.0,119.0,7.06,4.2,2007.0,173.6
4021,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,164.9
4022,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,147.0
4023,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,175.3
4024,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,181.4
4025,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,158.9
4027,6.25,218.0,4.47,37.0,23.0,124.0,6.915,4.47,2009.0,142.2
4028,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,162.2
4029,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,161.2
4030,6.333333333333333,210.0,4.51,35.0,11.0,130.0,6.69,4.31,2011.0,140.3
4039,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,151.4
4040,6.0,198.0,4.45,36.0,15.0,121.0,6.915,4.21,2001.0,151.9
4043,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,139.3
4052,5.916666666666667,192.0,4.39,36.0,19.0,121.0,6.915,4.21,2009.0,129.5
4056,5.916666666666667,189.0,4.45,37.0,20.0,120.0,6.8,4.02,2013.0,131.3
4057,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,119.9
4059,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,116.7
4061,5.916666666666667,190.0,4.41,38.0,16.0,124.0,6.915,4.21,2006.0,114.0
4062,6.166666666666667,221.0,4.51,33.0,15.0,125.0,6.81,4.35,2007.0,135.4
4064,6.25,222.0,4.53,33.0,15.0,114.0,6.915,4.21,2010.0,128.7
4067,5.916666666666667,176.0,4.51,31.0,15.0,120.0,6.57,4.12,2008.0,120.6
4068,6.166666666666667,215.0,4.47,40.5,21.0,123.0,7.09,4.14,2006.0,115.8
4069,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,105.1
4071,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,116.8
4073,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,95.8
4078,6.0,212.0,4.54,36.0,15.0,121.0,6.93,3.91,2004.0,114.0
4079,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,95.6
4080,6.083333333333333,212.0,4.51,36.0,15.0,121.0,6.915,4.21,2009.0,102.5
4081,6.0,205.0,4.5,34.5,21.0,114.0,6.5,4.07,2011.0,118.0
4084,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,96.1
4085,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,100.6
4086,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,103.6
4089,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,99.0
4091,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,96.5
4092,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,99.9
4097,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,91.4
4098,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,93.1
4100,6.166666666666667,195.0,4.49,34.5,15.0,120.0,6.65,4.12,2009.0,98.4
4104,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,107.4
4105,5.833333333333333,193.0,4.52,34.5,11.0,117.0,6.81,4.09,2013.0,86.8
4109,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,93.5
4110,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,80.5
4111,5.916666666666667,178.0,4.51,33.0,15.0,116.0,7.16,4.22,2014.0,76.1
4112,6.0,202.0,4.63,39.5,15.0,126.0,6.915,4.21,2001.0,76.1
4114,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,91.4
4120,5.916666666666667,199.0,4.59,35.0,16.0,117.0,6.915,4.16,2010.0,87.8
4121,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,68.5
4126,6.166666666666667,203.0,4.32,36.0,12.0,121.0,6.915,4.21,2009.0,81.0
4129,6.0,192.0,4.52,38.0,15.0,127.0,6.915,4.01,2014.0,86.1
4138,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,68.7
4145,6.0,212.0,4.62,37.0,20.0,118.0,6.915,4.21,2006.0,75.4
4147,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,72.0
4149,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,61.0
4150,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,62.7
4159,6.0,210.0,4.59,36.0,15.0,121.0,6.915,4.21,2009.0,64.5
4160,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,56.9
4164,6.0,184.0,4.62,36.0,15.0,121.0,6.915,4.21,2003.0,49.4
4167,5.75,177.0,4.52,36.0,15.0,121.0,6.915,4.21,2005.0,47.8
4170,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,62.1
4171,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,57.3
4175,6.166666666666667,211.0,4.34,35.5,15.0,127.0,7.15,4.19,2011.0,42.7
4179,6.166666666666667,208.0,4.45,36.0,15.0,124.0,6.915,4.07,2006.0,50.4
4182,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,54.3
4189,5.75,197.0,4.45,39.5,15.0,120.0,6.69,3.95,2014.0,33.0
4190,6.083333333333333,193.0,4.54,33.5,8.0,121.0,6.88,4.21,2013.0,47.7
4191,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,53.0
4192,6.333333333333333,213.0,4.63,36.0,15.0,121.0,6.915,4.21,2013.0,49.5
4193,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,40.0
4196,6.166666666666667,215.0,4.49,37.5,18.0,121.0,6.915,4.21,2012.0,42.9
4199,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,42.0
4200,6.166666666666667,204.0,4.43,31.5,12.0,120.0,6.915,4.21,2013.0,39.2
4201,6.083333333333333,210.0,4.53,37.0,15.0,120.0,6.65,4.1,2011.0,32.7
4202,6.0,183.0,4.52,36.0,15.0,121.0,6.915,4.21,2009.0,42.4
4208,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,41.6
4211,5.916666666666667,198.0,4.35,33.5,19.0,118.0,6.97,4.23,2012.0,33.3
4214,6.0,196.0,4.36,40.5,19.0,129.0,6.85,4.11,2012.0,28.1
4215,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,32.2
4216,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,34.1
4222,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.7
4224,6.333333333333333,218.0,4.48,32.5,15.0,121.0,6.915,4.21,2017.0,28.2
4225,6.25,194.0,4.51,34.5,7.0,122.0,6.65,4.33,2013.0,37.0
4233,6.25,209.0,4.56,33.5,14.0,120.0,6.68,3.88,2011.0,29.8
4236,6.25,210.0,4.5,34.0,15.0,129.0,7.03,4.31,2007.0,25.7
4239,5.916666666666667,192.0,4.43,36.0,16.0,121.0,6.915,4.21,2008.0,30.6
4242,5.75,192.0,4.46,39.0,20.0,122.0,6.77,4.01,2014.0,23.2
4244,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.8
4245,6.0,219.0,4.46,36.0,15.0,121.0,6.915,4.21,2008.0,26.0
4246,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,19.9
4249,5.916666666666667,188.0,4.34,33.5,8.0,120.0,6.77,4.18,2012.0,17.7
4251,5.916666666666667,206.0,4.51,35.5,14.0,116.0,6.915,4.21,2014.0,22.5
4259,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,23.4
4260,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,19.2
4267,5.916666666666667,187.0,4.68,33.5,12.0,121.0,6.64,4.25,2011.0,23.8
4274,5.75,193.0,4.48,35.5,18.0,125.0,6.84,4.27,2014.0,17.8
4276,5.833333333333333,184.0,4.31,36.0,15.0,121.0,6.915,4.21,2001.0,21.6
4280,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,17.1
4284,6.083333333333333,225.0,4.48,35.5,21.0,124.0,6.59,3.98,2012.0,22.8
4285,6.166666666666667,214.0,4.39,37.5,15.0,121.0,6.97,4.31,2007.0,18.4
4289,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.2
4293,6.0,194.0,4.43,36.0,13.0,118.0,6.78,4.15,2011.0,21.6
4294,6.166666666666667,198.0,4.48,33.0,8.0,121.0,6.68,4.32,2014.0,19.2
4295,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,17.2
4302,6.0,190.0,4.37,38.5,12.0,124.0,6.915,4.21,2012.0,18.1
4308,5.833333333333333,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,15.3
4310,5.916666666666667,188.0,4.42,39.5,13.0,122.0,6.85,4.13,2012.0,13.8
4312,5.916666666666667,182.0,4.56,33.5,15.0,118.0,6.46,3.97,2011.0,17.4
4314,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,19.4
4315,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.8
4317,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,13.8
4318,5.916666666666667,188.0,4.35,36.0,15.0,121.0,6.915,4.21,2006.0,14.7
4319,6.166666666666667,231.0,4.51,40.5,27.0,129.0,6.8,4.21,2011.0,12.9
4321,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.5
4327,5.666666666666667,173.0,4.26,38.0,20.0,122.0,6.86,4.06,2014.0,13.3
4335,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.3
4336,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.5
4338,6.25,204.0,4.6,36.0,14.0,115.0,7.22,4.39,2010.0,8.5
4339,6.0,204.0,4.35,33.0,15.0,124.0,6.75,4.11,2008.0,9.7
4342,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.4
4343,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,6.0
4344,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,8.5
4346,6.083333333333333,190.0,4.56,33.5,15.0,115.0,6.42,3.94,2011.0,9.6
4348,6.0,196.0,4.36,36.0,15.0,122.0,6.67,4.08,2009.0,10.0
4350,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.2
4352,6.25,210.0,4.37,36.0,15.0,121.0,6.915,4.21,2013.0,6.8
4355,5.75,185.0,4.46,37.5,11.0,124.0,7.07,4.25,2011.0,9.8
4358,6.0,204.0,4.53,33.0,8.0,118.0,6.91,4.01,2013.0,7.4
4359,5.583333333333333,173.0,4.58,32.0,7.0,117.0,6.81,4.37,2013.0,9.5
4365,5.833333333333333,192.0,4.57,36.0,21.0,121.0,6.915,4.21,2012.0,4.5
4367,6.166666666666667,211.0,4.39,36.5,14.0,123.0,7.03,4.15,2012.0,4.0
4372,6.166666666666667,217.0,4.62,36.0,11.0,123.0,7.12,4.28,2012.0,5.3
4379,6.25,219.0,4.42,37.5,20.0,123.0,6.64,3.98,2014.0,3.6
4380,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,4.3
4383,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.9
4387,6.25,198.0,4.55,37.0,15.0,124.0,6.89,4.01,2014.0,3.8
4394,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
4395,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,4.3
4399,6.0,189.0,4.47,36.5,11.0,123.0,6.91,4.33,2013.0,3.3
4402,6.0,189.0,4.41,36.5,15.0,126.0,6.6,3.94,2005.0,2.1
4403,6.166666666666667,213.0,4.46,39.5,15.0,128.0,7.0,4.33,2006.0,2.1
4404,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
4406,6.083333333333333,197.0,4.52,38.0,19.0,118.0,6.79,4.24,2010.0,2.4
4412,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.4
4418,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.2
4421,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.3
4422,5.75,165.0,4.44,34.0,15.0,122.0,6.915,4.21,2014.0,-0.3
4433,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,314.4
4434,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,319.0
4435,6.416666666666667,239.0,4.35,36.0,15.0,121.0,6.915,4.21,2007.0,303.2
4437,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,306.6
4438,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,305.5
4439,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,314.9
4441,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,292.4
4444,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,283.6
4445,6.25,217.0,4.54,36.0,15.0,121.0,6.915,4.21,2010.0,279.8
4448,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,269.4
4450,6.25,217.0,4.51,31.0,15.0,123.0,7.03,4.35,2008.0,264.4
4454,6.166666666666667,230.0,4.41,39.0,15.0,132.0,6.915,4.21,2003.0,279.7
4457,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,277.5
4458,6.416666666666667,241.0,4.46,39.0,15.0,121.0,6.915,4.21,2005.0,242.4
4461,6.083333333333333,216.0,4.72,33.5,15.0,114.0,7.35,4.33,2003.0,246.0
4467,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,236.2
4471,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,219.6
4473,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,251.7
4478,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,220.9
4479,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,203.8
4480,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,188.7
4482,6.25,222.0,4.53,33.0,15.0,114.0,6.915,4.21,2010.0,184.3
4483,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,208.8
4484,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,199.1
4491,6.0,199.0,4.33,40.0,14.0,129.0,6.9,4.27,2009.0,199.3
4492,6.166666666666667,195.0,4.49,34.5,15.0,120.0,6.65,4.12,2009.0,201.6
4494,6.416666666666667,224.0,4.5,37.0,16.0,123.0,6.94,4.43,2006.0,199.3
4495,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,186.9
4498,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,194.8
4502,5.833333333333333,196.0,4.49,38.5,15.0,121.0,6.93,4.18,2012.0,213.9
4525,6.0,212.0,4.54,36.0,15.0,121.0,6.93,3.91,2004.0,165.7
4530,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,161.7
4533,5.916666666666667,176.0,4.51,31.0,15.0,120.0,6.57,4.12,2008.0,199.7
4535,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,181.5
4536,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,172.5
4537,5.833333333333333,184.0,4.39,36.0,24.0,124.0,7.07,4.34,2008.0,158.2
4540,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,167.9
4541,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,158.4
4545,5.916666666666667,197.0,4.42,36.5,15.0,117.0,6.68,4.16,2006.0,172.4
4550,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,146.0
4553,6.0,194.0,4.43,36.0,13.0,118.0,6.78,4.15,2011.0,145.5
4554,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,162.5
4555,6.083333333333333,207.0,4.54,34.0,22.0,119.0,7.06,4.2,2007.0,156.7
4557,6.166666666666667,221.0,4.51,33.0,15.0,125.0,6.81,4.35,2007.0,154.3
4559,6.333333333333333,213.0,4.63,36.0,15.0,121.0,6.915,4.21,2013.0,145.2
4560,6.0,205.0,4.5,34.5,21.0,114.0,6.5,4.07,2011.0,161.7
4562,6.25,210.0,4.55,31.0,15.0,121.0,6.99,4.36,2012.0,136.1
4563,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,127.1
4564,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,143.2
4565,6.166666666666667,217.0,4.62,36.0,11.0,123.0,7.12,4.28,2012.0,141.1
4566,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,130.9
4567,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,142.2
4568,6.083333333333333,212.0,4.51,36.0,15.0,121.0,6.915,4.21,2009.0,145.6
4571,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,124.5
4576,6.083333333333333,207.0,4.46,36.0,15.0,121.0,6.915,4.21,2005.0,150.1
4586,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,120.3
4587,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,130.7
4589,6.166666666666667,199.0,4.42,37.5,15.0,136.0,7.08,4.52,2008.0,126.6
4592,6.25,210.0,4.37,36.0,15.0,121.0,6.915,4.21,2013.0,112.9
4593,5.75,172.0,4.53,37.5,20.0,118.0,6.915,4.06,2010.0,128.6
4595,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,129.4
4596,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,106.1
4600,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,114.4
4601,6.083333333333333,193.0,4.54,33.5,8.0,121.0,6.88,4.21,2013.0,102.6
4602,5.916666666666667,192.0,4.43,36.0,16.0,121.0,6.915,4.21,2008.0,110.2
4604,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,109.7
4606,6.083333333333333,184.0,4.31,41.5,7.0,129.0,6.62,4.11,2009.0,92.0
4611,6.0,198.0,4.45,36.0,15.0,121.0,6.915,4.21,2001.0,102.8
4614,6.25,210.0,4.5,34.0,15.0,129.0,7.03,4.31,2007.0,100.5
4615,6.25,209.0,4.56,33.5,14.0,120.0,6.68,3.88,2011.0,101.9
4618,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,87.4
4621,5.583333333333333,173.0,4.58,32.0,7.0,117.0,6.81,4.37,2013.0,110.6
4622,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,97.0
4623,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,77.4
4626,6.166666666666667,231.0,4.51,40.5,27.0,129.0,6.8,4.21,2011.0,99.5
4627,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,102.1
4629,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,105.1
4632,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,78.6
4634,5.916666666666667,198.0,4.35,33.5,19.0,118.0,6.97,4.23,2012.0,89.7
4635,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,72.6
4636,6.083333333333333,209.0,4.4,36.0,14.0,117.0,6.94,4.21,2011.0,85.5
4638,5.75,177.0,4.52,36.0,15.0,121.0,6.915,4.21,2005.0,92.7
4639,5.833333333333333,184.0,4.31,36.0,15.0,121.0,6.915,4.21,2001.0,97.7
4640,6.0,212.0,4.62,37.0,20.0,118.0,6.915,4.21,2006.0,92.7
4641,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,86.6
4642,5.75,185.0,4.46,37.5,11.0,124.0,7.07,4.25,2011.0,83.6
4645,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,90.3
4646,5.916666666666667,187.0,4.68,33.5,12.0,121.0,6.64,4.25,2011.0,94.2
4648,5.916666666666667,188.0,4.35,36.0,15.0,121.0,6.915,4.21,2006.0,74.6
4650,6.0,197.0,4.51,42.5,15.0,126.0,6.96,4.16,2003.0,90.3
4651,6.0,210.0,4.59,36.0,15.0,121.0,6.915,4.21,2009.0,80.6
4655,5.916666666666667,209.0,4.48,26.0,15.0,110.0,7.15,4.22,2008.0,82.3
4658,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,87.8
4660,6.333333333333333,210.0,4.51,35.0,11.0,130.0,6.69,4.31,2011.0,74.1
4662,5.833333333333333,194.0,4.64,31.5,12.0,118.0,6.97,4.27,2008.0,90.2
4664,5.916666666666667,188.0,4.34,33.5,8.0,120.0,6.77,4.18,2012.0,70.5
4665,5.833333333333333,184.0,4.35,40.0,17.0,126.0,6.65,4.09,2011.0,66.1
4666,6.083333333333333,207.0,4.46,36.0,14.0,121.0,6.915,4.21,2012.0,76.4
4669,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,62.6
4671,6.166666666666667,214.0,4.39,37.5,15.0,121.0,6.97,4.31,2007.0,60.3
4674,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,70.5
4676,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,60.2
4677,5.916666666666667,188.0,4.42,39.5,13.0,122.0,6.85,4.13,2012.0,63.3
4680,6.0,204.0,4.35,33.0,15.0,124.0,6.75,4.11,2008.0,54.7
4682,6.0,196.0,4.36,36.0,15.0,122.0,6.67,4.08,2009.0,59.9
4683,6.25,200.0,4.51,39.5,15.0,119.0,7.09,4.34,2007.0,54.1
4688,6.333333333333333,215.0,4.36,39.5,14.0,133.0,6.88,4.48,2012.0,62.2
4690,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,61.9
4694,6.166666666666667,201.0,4.62,36.0,14.0,121.0,6.915,4.21,2011.0,53.5
4701,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,53.4
4702,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.6
4706,6.333333333333333,218.0,4.48,32.5,15.0,121.0,6.915,4.21,2017.0,55.6
4709,5.833333333333333,193.0,4.52,34.5,11.0,117.0,6.81,4.09,2013.0,48.9
4711,6.166666666666667,217.0,4.5,39.5,10.0,132.0,6.71,4.06,2013.0,45.2
